account_id,account_type,holder_name,bank,branch_city,latitude,longitude,kyc_completeness,account_age_days,opened_on,prior_fraud_flag
ACC-E64FD4E399,victim,Zansi Lad,ICICI,Hyderabad,17.47288,78.61631,0.84,1306,2023-02-02,False
ACC-B695F2DF04,mule,Kamya Date,Axis,Hyderabad,17.37081,78.59248,0.45,70,2026-03-18,False
ACC-661BABD612,mule,Jacob Balan,SBI,Delhi,28.51683,77.18078,0.98,66,2026-03-22,True
ACC-89F18C5F40,mule,Pushti Magar,HDFC,Hyderabad,17.37196,78.5359,0.52,107,2026-02-09,False
ACC-E6599CF806,mule,Adya Bose,SBI,Ahmedabad,23.02612,72.68361,0.87,10,2026-05-17,False
ACC-5D6F992C68,cashout_node,Tamanna Vaidya,ICICI,Jaipur,26.84783,75.90367,0.87,1724,2021-09-06,False
ACC-FABBF9DE2B,victim,Christopher Tata,IndusInd,Hyderabad,17.4547,78.58578,0.77,953,2024-01-21,False
ACC-2C14D12ADA,mule,Jhalak Dugar,PNB,Ahmedabad,23.15653,72.54665,0.66,44,2026-06-06,False
ACC-03F9CB1E17,mule,Harshil D’Alia,Canara,Patna,25.64295,85.27124,0.76,59,2026-05-22,False
ACC-EB9FD08C95,cashout_node,Yashodhara Agate,Kotak,Hyderabad,17.46814,78.58402,0.93,68,2026-05-13,False
ACC-D0D845DD09,victim,Advik Konda,HDFC,Hyderabad,17.41991,78.44018,1.0,657,2024-11-12,False
ACC-9CEFDBAEC5,mule,Urmi Patla,Axis,Guwahati,26.27663,91.85432,0.52,88,2025-10-10,True
ACC-83BFAF5E39,mule,Mason Gola,BoB,Mumbai,19.20619,72.78006,0.98,73,2025-10-25,False
ACC-568F47FEA9,mule,Oni Kapur,IndusInd,Hyderabad,17.36607,78.51615,0.89,37,2025-11-30,False
ACC-A46C4417D6,mule,Yuvraj Saha,PNB,Bhopal,23.21419,77.28663,0.73,78,2025-10-20,False
ACC-BBCF3F199C,cashout_node,Anika Brahmbhatt,Union Bank,Lucknow,26.95008,80.90234,0.85,3017,2017-10-04,False
ACC-CD3835148D,victim,Jagdish Thakkar,Canara,Guwahati,26.13312,91.82005,0.73,151,2026-04-02,False
ACC-CB3DE56B0B,mule,Praneel Kapoor,ICICI,Patna,25.57993,85.13155,0.22,70,2026-01-22,False
ACC-B9A417D732,mule,Nandini Biswas,Canara,Kolkata,22.45462,88.39845,0.69,60,2026-02-01,False
ACC-17BD9F4D59,mule,Barkha Mukhopadhyay,ICICI,Guwahati,26.14375,91.82958,0.46,108,2025-12-15,False
ACC-3C46325D40,cashout_node,Gabriel Shan,BoB,Guwahati,26.15319,91.78527,0.89,7,2026-03-27,False
ACC-895B703946,victim,Jyoti Iyer,Kotak,Jalandhar,31.45964,75.54402,0.91,2542,2019-09-15,False
ACC-2D6B80D0DF,mule,Daksha Kibe,Kotak,Bengaluru,12.91203,77.60589,0.88,100,2025-10-04,True
ACC-C07629BBFD,mule,Jyoti Tak,Union Bank,Ranchi,23.3694,85.22747,0.44,46,2025-11-28,False
ACC-A279B0295C,cashout_node,Yatan Dora,IndusInd,Jalandhar,31.41527,75.50112,0.99,801,2023-11-04,False
ACC-5C2F468B75,victim,Nimrat Bajwa,Kotak,Ahmedabad,23.07129,72.52488,0.92,2188,2020-09-03,False
ACC-F25914FA76,mule,Hiral Andra,BoB,Lucknow,26.81672,81.07286,0.96,22,2026-02-17,True
ACC-133F9C312B,mule,Aarav Puri,HDFC,Mumbai,19.00128,73.01052,0.65,65,2026-01-05,False
ACC-C981432FD7,mule,Hemang Jha,IndusInd,Guwahati,26.08041,91.70546,0.46,109,2025-11-22,False
ACC-E954A03DA1,mule,Oni Swamy,Union Bank,Bhopal,23.1955,77.27952,0.3,40,2026-01-30,False
ACC-F209A81352,mule,Lucky Mammen,Canara,Nagpur,21.23564,79.20006,0.33,77,2025-12-25,True
ACC-1F433E7104,cashout_node,Caleb Kata,HDFC,Mumbai,19.1675,72.79937,0.8,1264,2022-09-25,False
ACC-AD81F68BC6,victim,Kashish Shanker,BoB,Bengaluru,12.93541,77.69895,0.84,3353,2017-06-26,False
ACC-6ED0E6D866,mule,Girish Tiwari,Axis,Ranchi,23.43912,85.18684,0.96,80,2026-01-13,True
ACC-DEDCD927AC,mule,Meera Borde,Union Bank,Delhi,28.68858,77.12179,0.62,50,2026-02-12,False
ACC-809F5F54A0,cashout_node,Radhika De,Axis,Bengaluru,13.06212,77.66427,0.81,32,2026-03-02,False
ACC-2791350187,victim,Bishakha Lal,BoB,Nagpur,21.1001,79.17174,0.82,3320,2017-07-29,False
ACC-9FC585F269,mule,Maya Narain,Axis,Jalandhar,31.39473,75.58672,0.89,36,2026-07-10,True
ACC-3FCF666B04,mule,Sneha Magar,Kotak,Guwahati,26.18022,91.79914,0.84,55,2026-06-21,True
ACC-C9434DD203,mule,Falan Jain,BoB,Jaipur,27.03619,75.89824,0.99,11,2026-08-05,True
ACC-4990423AE6,mule,Ikbal Dugal,Union Bank,Bengaluru,13.05312,77.56014,0.72,30,2026-07-17,True
ACC-73B19E5B94,cashout_node,Nitesh Sengupta,Kotak,Bhopal,23.21054,77.33377,0.84,1332,2022-12-23,False
ACC-BBDE179900,victim,Dipta Ray,IndusInd,Mumbai,19.0176,72.81942,0.89,2134,2020-10-27,False
ACC-CB3A7B88AD,mule,Ishita Johal,PNB,Chennai,13.08017,80.27059,0.54,109,2026-04-29,False
ACC-A3BE4940C8,mule,Darika Sheth,Kotak,Ahmedabad,22.99906,72.63813,0.88,17,2026-07-31,False
ACC-C28F52A5C8,mule,Jagdish Chana,ICICI,Hyderabad,17.50654,78.37037,0.77,28,2026-07-20,False
ACC-7D3528DE9D,mule,Daksha Baria,SBI,Bhopal,23.14177,77.33157,0.7,19,2026-07-29,False
ACC-3D522A59C7,mule,Falak Divan,Canara,Nagpur,21.03495,79.01921,0.33,34,2026-07-14,False
ACC-AC82627E19,cashout_node,Yuvraj Parekh,Canara,Mumbai,19.05006,72.93342,0.75,2729,2019-02-26,False
ACC-A5CF45FF56,victim,Yochana Bawa,BoB,Lucknow,26.86347,80.88286,0.75,560,2025-02-17,False
ACC-4C6ACAE70D,mule,Abha Ghosh,Canara,Mumbai,19.07895,72.95216,0.51,86,2026-02-10,False
ACC-A95614E50D,mule,Nidhi Sethi,HDFC,Delhi,28.62724,77.12296,0.72,57,2026-03-11,True
ACC-3946AA0C99,cashout_node,Girindra Shere,Union Bank,Jalandhar,31.3877,75.69128,0.99,2689,2018-12-26,False
ACC-3199BB0997,victim,Logan Dara,ICICI,Nagpur,21.17683,79.15333,0.99,3615,2016-10-07,False
ACC-47AD7A7E03,mule,David Kapadia,IndusInd,Kolkata,22.45783,88.31071,0.32,71,2026-02-25,False
ACC-530D2DB388,mule,Rudra Rattan,Kotak,Jalandhar,31.34697,75.68283,0.64,27,2026-04-11,True
ACC-0883F2DA86,mule,Frado Lad,BoB,Chennai,13.14855,80.26884,0.43,21,2026-04-17,False
ACC-42CDBF5847,mule,Anthony Bhattacharyya,HDFC,Kolkata,22.65659,88.43821,0.34,79,2026-02-18,False
ACC-768828B942,mule,Sachi Dave,Union Bank,Ranchi,23.22785,85.18945,0.57,32,2026-04-07,False
ACC-C908053354,cashout_node,Garima Das,IndusInd,Bhopal,23.21311,77.43411,0.77,2291,2020-01-30,False
ACC-74CC15D38C,victim,Triya Bedi,PNB,Chennai,13.16124,80.3688,0.75,2249,2020-07-04,False
ACC-BACCD8B339,mule,Rachita Rana,Canara,Ranchi,23.37291,85.42845,0.61,114,2025-12-21,False
ACC-ACEC9FF0EA,mule,Ayushman Raja,IndusInd,Chennai,13.14756,80.32609,0.49,48,2026-02-25,True
ACC-B8F3B7545C,cashout_node,Orinder Pandya,SBI,Chennai,13.1969,80.34917,0.76,3337,2017-02-23,False
ACC-C7FD32D540,victim,Rachit Maharaj,HDFC,Bhopal,23.33943,77.36415,0.8,1890,2021-06-28,False
ACC-9F8FC46D2B,mule,Sanaya Dixit,ICICI,Kolkata,22.68031,88.46325,0.71,3,2026-03-20,True
ACC-D20D9C3784,mule,Yatan Merchant,IndusInd,Jaipur,26.83101,75.72708,0.35,112,2025-12-01,False
ACC-CD305C863D,mule,Nisha Srinivas,HDFC,Ranchi,23.2313,85.36008,0.69,64,2026-01-18,True
ACC-D4F98CD811,cashout_node,Gagan Mammen,Canara,Bhopal,23.156,77.32001,0.82,3555,2016-06-29,False
ACC-E00F236079,victim,Laksh Saini,Union Bank,Mumbai,18.97587,72.7914,0.92,500,2025-04-18,False
ACC-BED91BE853,mule,Zaid Bahl,PNB,Ahmedabad,23.08806,72.57928,0.36,57,2025-12-27,False
ACC-14CA6C1037,mule,Jagrati Srinivasan,ICICI,Patna,25.56174,85.05879,0.56,2,2026-02-20,False
ACC-7BEF7FAA77,mule,Hemangini Thakkar,HDFC,Bengaluru,13.04305,77.53569,0.43,13,2026-02-10,False
ACC-678F5C7C19,mule,Lipika Madan,Kotak,Nagpur,21.10179,78.95543,0.99,86,2025-11-29,True
ACC-D05E852A87,mule,Atharv Nagar,Kotak,Bhopal,23.34726,77.3298,1.0,109,2025-11-06,True
ACC-E953A2164A,cashout_node,Ayushman Mand,Union Bank,Mumbai,19.13978,72.7429,0.88,884,2023-09-23,False
ACC-7F281E7B1E,victim,Urmi Wagle,Kotak,Ranchi,23.24103,85.24891,0.86,1741,2021-11-24,False
ACC-F860F3AD8F,mule,Viraj Dutta,HDFC,Nagpur,21.04589,79.18181,0.91,34,2026-04-27,False
ACC-D0B0FD37B2,mule,Yug Khosla,ICICI,Nagpur,21.02521,78.98634,0.58,79,2026-03-13,False
ACC-7DE2BFECE0,mule,Daksh Kanda,BoB,Ranchi,23.40325,85.435,0.89,56,2026-04-05,True
ACC-A148AE7C8A,mule,Isha Ghose,Kotak,Guwahati,26.18507,91.84461,0.41,44,2026-04-17,False
ACC-30DDB92A79,cashout_node,Warjas Nadkarni,Canara,Delhi,28.51247,77.24039,0.87,1666,2021-11-07,False
ACC-8DF931DB06,victim,Ayaan Pandey,Axis,Kolkata,22.62046,88.49851,0.83,1528,2022-06-25,False
ACC-C968883E4B,mule,Raghav Tailor,Canara,Bhopal,23.15353,77.50362,0.55,33,2026-03-04,True
ACC-A18C167D89,mule,Parth Swaminathan,SBI,Jalandhar,31.40265,75.47421,0.84,27,2026-03-10,False
ACC-0C5EB19EF1,mule,Gautam Bhalla,Canara,Ranchi,23.3167,85.3808,0.33,12,2026-03-26,False
ACC-4A563C5989,cashout_node,Theodore Bahri,Union Bank,Kolkata,22.6186,88.34978,0.71,611,2024-08-04,False
ACC-41DF045C2F,victim,Aadi Narula,Canara,Delhi,28.58919,77.10134,0.91,225,2026-01-18,False
ACC-CD2AC789BA,mule,Kalpit Oak,Axis,Bhopal,23.35996,77.37507,0.59,68,2025-11-24,True
ACC-541429F6A2,mule,Ekiya Bhargava,IndusInd,Delhi,28.48348,77.19146,0.89,45,2025-12-18,False
ACC-0ED9B57CE5,mule,Manbir Dhar,IndusInd,Kolkata,22.50605,88.23679,0.2,16,2026-01-16,True
ACC-89806FA88B,mule,Janya Bora,Axis,Bhopal,23.34365,77.53118,0.87,119,2025-10-05,False
ACC-7EFBC92111,cashout_node,Meghana Chaudhuri,Canara,Bengaluru,12.97825,77.68398,0.71,2870,2018-03-26,False
ACC-FFA69A067D,victim,Chasmum Naidu,HDFC,Lucknow,26.88098,80.8178,0.72,282,2025-11-22,False
ACC-669B83AAE7,mule,Nakul Sarkar,Union Bank,Jaipur,26.78736,75.8546,0.39,34,2026-05-28,False
ACC-6802F51CE4,mule,Edhitha Ghosh,HDFC,Kolkata,22.43828,88.29614,0.45,91,2026-04-01,True
ACC-31A51ED779,mule,Udant Gill,Canara,Jalandhar,31.35023,75.61582,0.94,77,2026-04-16,False
ACC-AE5FD1E434,mule,Damyanti Menon,HDFC,Ahmedabad,22.90496,72.56147,0.85,57,2026-05-06,False
ACC-1AF689B9D9,mule,Peter Agarwal,PNB,Patna,25.70439,85.2607,0.59,20,2026-06-12,False
ACC-B744DCB2FA,cashout_node,Bachittar Gopal,PNB,Nagpur,21.05774,79.04018,0.92,754,2024-06-09,False
ACC-093CA3BFA9,victim,Timothy Chawla,Axis,Kolkata,22.55802,88.23273,0.75,2919,2018-09-03,False
ACC-714616B6AB,mule,Lohit Narula,IndusInd,Ranchi,23.22274,85.29899,0.88,116,2025-10-31,True
ACC-D3D45E568E,mule,Wazir Palan,Axis,Ahmedabad,23.06719,72.44368,0.28,103,2025-11-13,False
ACC-BCCEB00956,mule,Oliver Chakrabarti,Union Bank,Hyderabad,17.3497,78.54125,0.61,79,2025-12-07,False
ACC-0F7A7DA845,mule,Sanya Apte,IndusInd,Mumbai,19.20465,73.00271,0.6,94,2025-11-23,False
ACC-FAC44A8400,mule,Shaurya Krish,BoB,Bhopal,23.34648,77.29655,0.92,70,2025-12-17,True
ACC-069B3A3BD4,cashout_node,Inaya Kunda,Union Bank,Lucknow,26.85263,81.01037,0.99,959,2023-07-12,False
ACC-42DCA3D634,victim,Aarav Bava,Canara,Jaipur,26.92324,75.76535,0.9,1316,2023-01-23,False
ACC-63E1199DBD,mule,Raksha Saini,HDFC,Mumbai,19.02183,72.85155,0.95,98,2025-12-07,False
ACC-F9A876F4D3,mule,Odika Tailor,IndusInd,Jalandhar,31.23555,75.62226,0.32,72,2026-01-02,False
ACC-BA20776DC5,mule,Indali Prashad,Kotak,Ahmedabad,23.05909,72.50846,0.38,76,2025-12-30,True
ACC-ABECAB0216,cashout_node,Varenya Kar,PNB,Ranchi,23.22086,85.4176,0.75,2635,2018-12-28,False
ACC-DCF9D1EA86,victim,Siya Borah,BoB,Mumbai,19.15141,72.86695,0.75,3273,2017-09-14,False
ACC-F3DE79610C,mule,Chaitaly Bahri,BoB,Chennai,13.12044,80.36126,0.64,49,2026-07-05,False
ACC-1D21A9C1FA,mule,Advika Cheema,ICICI,Guwahati,26.0938,91.61857,0.65,2,2026-08-22,True
ACC-EE2901F4AE,cashout_node,Hema Garde,IndusInd,Mumbai,19.00658,72.91292,0.86,1132,2023-07-19,False
ACC-8594364250,victim,Naveen Borde,BoB,Chennai,13.08319,80.30153,0.74,3610,2016-10-12,False
ACC-61B2EC71A8,mule,Hamsini Subramanian,BoB,Jalandhar,31.33335,75.60375,0.22,9,2026-05-25,False
ACC-3072402B07,mule,Raagini Gala,PNB,Bhopal,23.15529,77.51964,0.49,93,2026-03-02,False
ACC-8DF65DFE15,mule,Naksh Bera,BoB,Chennai,13.05767,80.19844,0.92,61,2026-04-03,True
ACC-9581C4BC38,mule,Garima Jha,SBI,Lucknow,26.86191,80.83658,0.93,43,2026-04-21,False
ACC-25FAF3BD6F,cashout_node,Nimrat Zachariah,SBI,Mumbai,19.10743,72.85849,0.96,2668,2019-02-13,False
ACC-7E21A52D9D,victim,Baghyawati Mishra,HDFC,Jalandhar,31.39096,75.68338,0.93,3066,2018-04-09,False
ACC-5BA5F076B6,mule,Gopal Bawa,IndusInd,Kolkata,22.64098,88.39917,0.97,70,2026-01-31,False
ACC-C68E4A9B80,mule,Vritti Dube,IndusInd,Mumbai,19.01424,72.86225,0.88,53,2026-02-17,True
ACC-3607120D65,mule,Jalsa Aggarwal,IndusInd,Nagpur,21.11729,79.05483,0.54,34,2026-03-08,False
ACC-E55FAB627A,cashout_node,Gagan Menon,BoB,Jalandhar,31.33939,75.52529,0.87,2080,2020-08-01,False
ACC-41D09169E3,victim,Ryan Chatterjee,ICICI,Mumbai,18.97441,72.77899,0.72,2458,2019-12-08,False
ACC-076B9E3F13,mule,Samuel Garde,HDFC,Nagpur,21.11377,79.14084,0.26,45,2026-04-06,True
ACC-DECDE1A345,mule,Finn Solanki,ICICI,Hyderabad,17.36372,78.41874,0.28,91,2026-02-19,False
ACC-0AB1F11C96,mule,Darika Rao,Union Bank,Patna,25.59018,85.01575,0.44,77,2026-03-05,True
ACC-91E3DDE51B,mule,Vrinda Lanka,Axis,Bengaluru,12.84916,77.70825,0.83,49,2026-04-02,False
ACC-81C0845F87,mule,Lila Goyal,Axis,Ranchi,23.3199,85.26281,0.33,56,2026-03-27,False
ACC-2D1483CB34,cashout_node,Lakshmi Pingle,Canara,Guwahati,26.10123,91.84227,0.93,2344,2019-12-21,False
ACC-2200B2EA2D,victim,Sanaya Basu,Kotak,Delhi,28.59367,77.13941,0.78,3209,2017-11-17,False
ACC-81FD3F1515,mule,Ria Shroff,Axis,Bhopal,23.29599,77.48569,0.24,44,2026-04-15,False
ACC-348E161DDB,mule,Upkaar Luthra,BoB,Hyderabad,17.49996,78.35404,0.33,120,2026-01-29,True
ACC-0ED83F6FA2,mule,Matthew Chatterjee,Canara,Jalandhar,31.40659,75.55679,0.76,113,2026-02-05,False
ACC-4D3BA5F694,mule,Hemangini Sachdev,ICICI,Kolkata,22.45566,88.23626,0.42,11,2026-05-18,False
ACC-EEBE10F953,mule,Darsh Ram,SBI,Guwahati,26.22474,91.77388,0.81,8,2026-05-21,False
ACC-E2DD8D3C63,cashout_node,Vaishnavi Keer,HDFC,Guwahati,26.27737,91.63562,0.75,3587,2016-08-02,False
ACC-05DBDADE96,victim,Chandani Brar,BoB,Patna,25.67316,85.23294,0.72,2620,2019-06-29,False
ACC-16DD947E7D,mule,Bakhshi Thakkar,Canara,Guwahati,26.07726,91.79983,0.47,114,2025-11-11,False
ACC-C4B8BF177A,mule,Jai Sen,ICICI,Ranchi,23.35872,85.43763,0.49,82,2025-12-14,True
ACC-E57EC7AEAC,cashout_node,Oliver Kakar,Axis,Kolkata,22.62523,88.29162,0.81,1333,2022-07-12,False
ACC-8BE63AE450,victim,Jonathan Basak,PNB,Jaipur,26.95354,75.74366,0.95,601,2025-01-07,False
ACC-98911EC451,mule,Farhan Saran,Axis,Hyderabad,17.29153,78.54425,0.82,58,2025-12-17,False
ACC-60C96D13DC,mule,Manbir Kuruvilla,PNB,Ranchi,23.32745,85.38353,0.39,98,2025-11-07,True
ACC-EC88A847BE,cashout_node,Ekalinga Chahal,HDFC,Nagpur,21.16069,79.05563,0.97,700,2024-03-15,False
ACC-BCAF3A9CC3,victim,Mekhala Nanda,PNB,Hyderabad,17.4733,78.42046,0.71,2932,2018-08-21,False
ACC-BC0A89785E,mule,Zinal Shanker,PNB,Guwahati,26.23362,91.67316,0.46,115,2026-01-12,True
ACC-DAA8C6196C,mule,Oni Chowdhury,Canara,Guwahati,26.02805,91.8369,0.6,57,2026-03-11,False
ACC-B931CAEC50,mule,Mason Divan,Kotak,Bengaluru,12.91183,77.52822,0.41,86,2026-02-10,False
ACC-729F29A542,cashout_node,Hitesh Chaudhuri,IndusInd,Hyderabad,17.37827,78.51901,0.73,1849,2021-04-14,False
ACC-FA511CA3AF,victim,Hemangini Roy,BoB,Guwahati,26.18803,91.83732,0.94,3016,2018-05-29,False
ACC-A1324D54E3,mule,Leela Sunder,Union Bank,Jalandhar,31.23276,75.68072,0.25,89,2026-05-19,False
ACC-6201A05E31,mule,Baljiwan Gera,ICICI,Bhopal,23.25432,77.35158,0.4,58,2026-06-19,True
ACC-0DC7693A32,mule,Neha Dhawan,PNB,Chennai,13.01584,80.20794,0.87,116,2026-04-23,False
ACC-339926A11F,mule,Balvan Randhawa,IndusInd,Hyderabad,17.40338,78.37946,0.6,15,2026-08-02,False
ACC-3B3A845E76,mule,Wazir Bawa,Union Bank,Bengaluru,12.97622,77.59857,0.65,7,2026-08-10,True
ACC-6C727BB692,cashout_node,Amruta Pradhan,IndusInd,Hyderabad,17.29736,78.35214,0.82,263,2025-11-27,False
ACC-765B8516B0,victim,Geetika Mitter,Canara,Kolkata,22.61894,88.3796,0.91,3290,2017-08-28,False
ACC-9FD1A657EC,mule,Avni Swamy,HDFC,Bhopal,23.20462,77.37819,0.43,102,2025-09-25,False
ACC-E3317CF604,mule,Vedant Desai,Union Bank,Nagpur,21.09697,79.019,0.61,11,2025-12-25,True
ACC-DA6FF5C42D,cashout_node,Saanvi Nagi,HDFC,Jaipur,26.88772,75.91769,0.71,1300,2022-06-15,False
ACC-12489997CB,victim,Omaja Chakraborty,Axis,Nagpur,21.05996,79.05308,0.98,3345,2017-07-04,False
ACC-B8E5BE253A,mule,Riya Kakar,BoB,Lucknow,26.71685,80.99729,0.98,56,2026-04-24,False
ACC-D596C55CFE,mule,Vedhika Varty,Axis,Delhi,28.72336,77.18008,0.89,48,2026-05-03,False
ACC-BCF8A556DF,mule,Daksh Varma,Union Bank,Jalandhar,31.31168,75.52861,0.85,52,2026-04-29,False
ACC-D2116FEBA4,mule,Dominic Mukhopadhyay,IndusInd,Delhi,28.62006,77.07793,0.81,99,2026-03-13,False
ACC-208D5FB3C2,mule,Krishna Viswanathan,BoB,Patna,25.60337,85.15583,0.33,80,2026-04-01,False
ACC-A2A739C398,cashout_node,Oscar Hans,Canara,Nagpur,21.15122,79.12476,0.86,489,2025-02-17,False
ACC-03E8EB7170,victim,Dalbir Krish,Union Bank,Patna,25.50778,85.12504,0.84,322,2025-10-13,False
ACC-0D2AADCE45,mule,Tanmayi Bedi,BoB,Hyderabad,17.28406,78.6065,0.9,17,2025-12-24,False
ACC-5D9DB3339A,mule,Rushil Mahal,SBI,Patna,25.46294,85.26673,0.81,71,2025-10-31,False
ACC-D1CE4D4BE5,mule,Ucchal Tiwari,Kotak,Mumbai,19.15275,72.84019,0.98,66,2025-11-05,True
ACC-EA0D0DC41A,mule,Jatin Balasubramanian,Union Bank,Ahmedabad,23.08951,72.56823,0.35,50,2025-11-22,True
ACC-A1C7590E2E,mule,Kashish Suresh,ICICI,Jaipur,26.8021,75.84481,0.55,52,2025-11-20,True
ACC-D9E64A9527,cashout_node,Peter Som,Axis,Ahmedabad,22.90749,72.4507,0.92,2901,2018-02-01,False
ACC-1CBF0798E0,victim,Hemangini Gade,SBI,Ahmedabad,22.96673,72.56765,0.8,3425,2017-04-15,False
ACC-50CDA4E57F,mule,Gautam Mane,SBI,Bengaluru,12.87061,77.6945,0.77,64,2025-10-30,True
ACC-E2859D94D5,mule,Libni Bawa,Axis,Hyderabad,17.49996,78.5944,0.96,53,2025-11-10,False
ACC-C3237CF270,mule,Tanish Kant,ICICI,Bhopal,23.35842,77.54554,0.94,65,2025-10-29,False
ACC-952A6FE476,cashout_node,Samuel Luthra,ICICI,Chennai,13.20306,80.35633,0.91,753,2023-12-11,False
ACC-94AED875E6,victim,Yochana Bahri,Canara,Nagpur,21.26235,79.16183,0.72,30,2026-08-01,False
ACC-A3E76EC7AA,mule,Urvi Deo,Kotak,Jalandhar,31.44729,75.46579,0.98,74,2026-05-25,False
ACC-B0E072169D,mule,Abhiram Kapur,HDFC,Bhopal,23.30232,77.3626,0.8,55,2026-06-13,True
ACC-63086A3DF4,mule,Dalaja Maharaj,SBI,Delhi,28.70061,77.11067,0.57,6,2026-08-02,False
ACC-A519A34348,mule,Krisha Palla,HDFC,Ranchi,23.27827,85.36383,0.9,84,2026-05-16,False
ACC-5B8AF7CF9C,cashout_node,Zayyan Kamdar,Union Bank,Nagpur,21.07202,79.12762,0.86,3271,2017-08-24,False
ACC-DB2F9E2024,victim,Chasmum Verma,BoB,Jaipur,26.85268,75.77979,0.95,478,2025-05-10,False
ACC-4F685E2FD3,mule,Harsh Amble,HDFC,Ranchi,23.26361,85.25848,0.37,69,2026-05-11,False
ACC-A6B7A8B62B,mule,Barkha Misra,Union Bank,Delhi,28.52031,77.28324,0.52,85,2026-04-25,False
ACC-96CAA18692,cashout_node,Vasatika Bhatt,IndusInd,Bhopal,23.33846,77.37475,0.93,1053,2023-08-31,False
ACC-D83FBAC7BC,victim,Aradhana Nair,BoB,Bhopal,23.19855,77.42494,0.83,164,2026-03-20,False
ACC-6D15A6762C,mule,Advika Misra,ICICI,Nagpur,21.15714,79.00583,0.45,39,2026-02-28,True
ACC-50BE5E789B,mule,Mason Varughese,Canara,Guwahati,26.02218,91.69133,0.94,58,2026-02-09,False
ACC-800C921183,mule,Dakshesh Raval,PNB,Lucknow,26.7332,81.07077,0.65,21,2026-03-19,False
ACC-E9177BF6B2,cashout_node,Logan Bal,Axis,Bhopal,23.21248,77.28895,0.92,2581,2019-03-16,False
ACC-3460293056,victim,Chakrika Lad,SBI,Jalandhar,31.32803,75.5459,0.74,2466,2019-11-30,False
ACC-FDB826215F,mule,Nidhi Rama,SBI,Delhi,28.66437,77.12174,0.52,82,2026-04-01,False
ACC-C3C01B217E,mule,Ranveer Oza,HDFC,Chennai,13.20175,80.32005,0.73,1,2026-06-22,True
ACC-C5BAD95B87,mule,Vamakshi Parmer,BoB,Bhopal,23.38476,77.28032,0.81,111,2026-03-04,False
ACC-B91654C16E,mule,Onkar Golla,Kotak,Lucknow,26.76956,81.00552,0.97,24,2026-05-30,False
ACC-B1994A5730,cashout_node,Gunbir Sinha,Canara,Jaipur,26.78911,75.87777,0.91,414,2025-05-05,False
